"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Portal Code","Item Code",Description,GST,"Basic Rate","Product Basic Rate","Basic Rate Confirmation","Net Landing Rate","Product Net Landing Rate","Net Landing Rate Confirmation",MRP,"Product MRP","MRP Confirmation","Case Pack Quantity","PO Quantity","Available Quantity","Unavailable Quantity","Warehouse Allocation",Reason
"Moonstone Ventures LLP - Ahmedabad A2",2737810129321,4GB006C04401G0001,"Moonstone Ventures LLP - Ahmedabad A2","Moonstone Ventures LLP - Ahmedabad A2",24-03-2026,24-03-2026,70131000,Blinkit,10209132,"Ocean Glass Lumi Jar(Box)",18,303.75,303,Incorrect,358.43,357.54,Incorrect,550,,Incorrect,24,24,0,24,"PO Required: 24",
"MOONSTONE VENTURES LLP - Visakhapatnam V1",2888310070555,B00914,"MOONSTONE VENTURES LLP - Visakhapatnam V1","MOONSTONE VENTURES LLP - Visakhapatnam V1",24-03-2026,24-03-2026,70131000,Blinkit,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",18,407.7,407,Incorrect,481.09,480.26,Incorrect,748,,Incorrect,48,8,0,8,"PO Required: 8",
"MOONSTONE VENTURES LLP - Visakhapatnam V1",2888310070555,5V2055801G0054,"MOONSTONE VENTURES LLP - Visakhapatnam V1","MOONSTONE VENTURES LLP - Visakhapatnam V1",24-03-2026,24-03-2026,70133700,Blinkit,10209135,"Ocean Glass Divano Pitcher Water Jug (Transparent)(Box)",18,445.5,445,Correct,525.69,525.10,Incorrect,820,,Incorrect,6,6,0,6,"PO Required: 6",
"Moonstone Ventures LLP - Nagpur N1",2549210067975,B00914,"Moonstone Ventures LLP - Nagpur N1","Moonstone Ventures LLP - Nagpur N1",24-03-2026,24-03-2026,70131000,Blinkit,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",18,407.7,407,Incorrect,481.09,480.26,Incorrect,748,,Incorrect,48,8,0,8,"PO Required: 8",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005110,4GH010C04401G0001,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",24-03-2026,24-03-2026,70131000,Blinkit,10209138,"Ocean Glass Lumi Clear Jar(Box)",18,253.87,253,Incorrect,299.57,298.54,Incorrect,455,,Incorrect,24,24,0,24,"PO Required: 24",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005110,5V2055801G0054,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",24-03-2026,24-03-2026,70133700,Blinkit,10209135,"Ocean Glass Divano Pitcher Water Jug (Transparent)(Box)",18,445.5,445,Correct,525.69,525.10,Incorrect,820,,Incorrect,6,6,0,6,"PO Required: 6",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005110,P00110,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",24-03-2026,24-03-2026,70131000,Blinkit,10117067,"Ocean Solo Shot Glass(Box)",18,298.47,298,Correct,352.19,351.64,Incorrect,535,,Incorrect,0,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005110,B00914,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",24-03-2026,24-03-2026,70131000,Blinkit,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",18,407.7,407,Incorrect,481.09,480.26,Incorrect,748,,Incorrect,48,8,0,8,"PO Required: 8",
"Moonstone Ventures LLP - Kolkata K6",48287010024032,5V2055801G0054,"Moonstone Ventures LLP - Kolkata K6","Moonstone Ventures LLP - Kolkata K6",24-03-2026,24-03-2026,70133700,Blinkit,10209135,"Ocean Glass Divano Pitcher Water Jug (Transparent)(Box)",18,445.5,445,Correct,525.69,525.10,Incorrect,820,,Incorrect,6,42,0,42,"PO Required: 42",
"Moonstone Ventures LLP - Kolkata K6",48287010024032,5015R1502G0000,"Moonstone Ventures LLP - Kolkata K6","Moonstone Ventures LLP - Kolkata K6",24-03-2026,24-03-2026,70131000,Blinkit,10120985,"Ocean Madison Wine Glass 22.3 cm(Pack)",18,356.25,356,Correct,420.38,420.08,Correct,635,,Incorrect,0,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Visakhapatnam V1",2888310070880,BM365AMB_2,"MOONSTONE VENTURES LLP - Visakhapatnam V1","MOONSTONE VENTURES LLP - Visakhapatnam V1",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,24,0,24,"PO Required: 24",
"Moonstone Ventures LLP - Nagpur N1",2549210068146,1024021,"Moonstone Ventures LLP - Nagpur N1","Moonstone Ventures LLP - Nagpur N1",25-03-2026,25-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,2,0,2,"PO Required: 2",
"Moonstone Ventures LLP - Nagpur N1",2549210068146,1024022,"Moonstone Ventures LLP - Nagpur N1","Moonstone Ventures LLP - Nagpur N1",25-03-2026,25-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,24,0,24,"PO Required: 24",
"Moonstone Ventures LLP - Nagpur N1",2549210068146,BM365AMB_2,"Moonstone Ventures LLP - Nagpur N1","Moonstone Ventures LLP - Nagpur N1",25-03-2026,25-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Ranchi R1",2928210054189,BM365AMB_2,"MOONSTONE VENTURES LLP - Ranchi R1","MOONSTONE VENTURES LLP - Ranchi R1",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,24,0,24,"PO Required: 24",
"MOONSTONE VENTURES LLP - Ranchi R1",2928210054189,1024022,"MOONSTONE VENTURES LLP - Ranchi R1","MOONSTONE VENTURES LLP - Ranchi R1",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,10,0,10,"PO Required: 10",
"MOONSTONE VENTURES LLP - Ranchi R1",2928210054189,BMHM500,"MOONSTONE VENTURES LLP - Ranchi R1","MOONSTONE VENTURES LLP - Ranchi R1",27-03-2026,27-03-2026,70139900,Blinkit,10235010,"Pasabahce Glass Homemade Clear Jar(Box)",18,270.34,270,Correct,319,318.60,Correct,550,,Incorrect,0,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Ranchi R1",2928210054189,1024021,"MOONSTONE VENTURES LLP - Ranchi R1","MOONSTONE VENTURES LLP - Ranchi R1",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,32,0,32,"PO Required: 32",
"MOONSTONE VENTURES LLP - Ranchi R1",2928210054189,1024020,"MOONSTONE VENTURES LLP - Ranchi R1","MOONSTONE VENTURES LLP - Ranchi R1",27-03-2026,27-03-2026,70139900,Blinkit,10184651,"Pasabahce Allegra Red Wine Glass",18,373.43,373,Correct,440.65,440.14,Incorrect,768,,Incorrect,0,48,0,48,"PO Required: 48",
"MOONSTONE VENTURES LLP - Ranchi R1",2928210054189,1100585_2,"MOONSTONE VENTURES LLP - Ranchi R1","MOONSTONE VENTURES LLP - Ranchi R1",27-03-2026,27-03-2026,70139900,Blinkit,10187649,"Pasabahce Wavy Red Wine Glass Set",18,247.8,247,Incorrect,292.4,291.46,Incorrect,495,,Incorrect,24,8,0,8,"PO Required: 8",
"Moonstone Ventures LLP - Nagpur N1",2549210068423,1024021,"Moonstone Ventures LLP - Nagpur N1","Moonstone Ventures LLP - Nagpur N1",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,8,0,8,"PO Required: 8",
"Moonstone Ventures LLP - Noida N1",2867010106800,1024022,"Moonstone Ventures LLP - Noida N1","Moonstone Ventures LLP - Noida N1",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,54,0,54,"PO Required: 54",
"Moonstone Ventures LLP - Faridabad",49060210005213,BM365AMB_2,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,12,0,12,"PO Required: 12",
"Moonstone Ventures LLP - Faridabad",49060210005213,1024022,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,24,0,24,"PO Required: 24",
"Moonstone Ventures LLP - Faridabad",49060210005213,BM365AMB_6,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",27-03-2026,27-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,60,0,60,"Bhiwandi WH - PO Qty: 60, Available: 4, Unavailable: 56<br>PO Required: 56",
"Moonstone Ventures LLP - Faridabad",49060210005213,1024021,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,36,0,36,"PO Required: 36",
"Moonstone Ventures LLP - Goa G2",41279310039398,1024022,"Moonstone Ventures LLP - Goa G2","Moonstone Ventures LLP - Goa G2",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,2,0,2,"PO Required: 2",
"Moonstone Ventures LLP - Goa G2",41279310039398,1024021,"Moonstone Ventures LLP - Goa G2","Moonstone Ventures LLP - Goa G2",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,20,0,20,"PO Required: 20",
"Moonstone Ventures LLP - Varanasi V1",3225110040287,BM365AMB_2,"Moonstone Ventures LLP - Varanasi V1","Moonstone Ventures LLP - Varanasi V1",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,96,0,96,"PO Required: 96",
"Moonstone Ventures LLP - Varanasi V1",3225110040287,BM365AMB_6,"Moonstone Ventures LLP - Varanasi V1","Moonstone Ventures LLP - Varanasi V1",27-03-2026,27-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,8,0,8,"Bhiwandi WH - PO Qty: 8, Available: 4, Unavailable: 4<br>PO Required: 4",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005596,1024022,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,18,0,18,"PO Required: 18",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005596,1046272,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",27-03-2026,27-03-2026,70139900,Blinkit,10235014,"Pasabahce Weizen Beer Glass Set (Glass)(Box)",18,304.75,304,Incorrect,359.61,358.72,Incorrect,620,,Incorrect,0,18,0,18,"PO Required: 18",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005596,1024021,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,40,0,40,"PO Required: 40",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005596,BMHM500,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",27-03-2026,27-03-2026,70139900,Blinkit,10235010,"Pasabahce Glass Homemade Clear Jar(Box)",18,270.34,270,Correct,319,318.60,Correct,550,,Incorrect,0,60,0,60,"PO Required: 60",
"MOONSTONE VENTURES LLP - Bengaluru B5",49989910005596,BM365AMB_2,"MOONSTONE VENTURES LLP - Bengaluru B5","MOONSTONE VENTURES LLP - Bengaluru B5",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,36,0,36,"PO Required: 36",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,1046272,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10235014,"Pasabahce Weizen Beer Glass Set (Glass)(Box)",18,304.75,304,Incorrect,359.61,358.72,Incorrect,620,,Incorrect,0,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,1024021,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,40,0,40,"PO Required: 40",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,BMHM500,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10235010,"Pasabahce Glass Homemade Clear Jar(Box)",18,270.34,270,Correct,319,318.60,Correct,550,,Incorrect,0,24,0,24,"PO Required: 24",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,BMHM1000,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10235006,"Pasabahce Glass Homemade Jar(Pack)",18,393.22,393,Correct,464,463.74,Correct,800,,Incorrect,0,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,BM365AMB_2,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,BM365AMB_6,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.63,657,Incorrect,776,775.26,Incorrect,1386,,Incorrect,24,16,0,16,"Bhiwandi WH - PO Qty: 16, Available: 4, Unavailable: 12<br>PO Required: 12",
"MOONSTONE VENTURES LLP - Guwahati G1",7164510037476,1024022,"MOONSTONE VENTURES LLP - Guwahati G1","MOONSTONE VENTURES LLP - Guwahati G1",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,4,0,4,"PO Required: 4",
"Moonstone Ventures LLP - Moonstone - Jaipur J3",6478510101602,1024022,"Moonstone Ventures LLP - Moonstone - Jaipur J3","Moonstone Ventures LLP - Moonstone - Jaipur J3",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,46,0,46,"PO Required: 46",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410129711,BMHM1000,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",27-03-2026,27-03-2026,70139900,Blinkit,10235006,"Pasabahce Glass Homemade Jar(Pack)",18,349.9,393,Incorrect,412.88,463.74,Incorrect,800,,Incorrect,0,6,0,6,"PO Required: 6",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410129711,1024021,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,34,0,34,"PO Required: 34",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410129711,BMHM500,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",27-03-2026,27-03-2026,70139900,Blinkit,10235010,"Pasabahce Glass Homemade Clear Jar(Box)",18,240.56,270,Incorrect,283.86,318.60,Incorrect,550,,Incorrect,0,12,0,12,"PO Required: 12",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410129711,1046272,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",27-03-2026,27-03-2026,70139900,Blinkit,10235014,"Pasabahce Weizen Beer Glass Set (Glass)(Box)",18,304.75,304,Incorrect,359.61,358.72,Incorrect,620,,Incorrect,0,6,0,6,"PO Required: 6",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410129711,1024022,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,8,0,8,"PO Required: 8",
"Moonstone Ventures LLP - Mumbai M10",2273810226337,BMHM1000,"Moonstone Ventures LLP - Mumbai M10","Moonstone Ventures LLP - Mumbai M10",27-03-2026,27-03-2026,70139900,Blinkit,10235006,"Pasabahce Glass Homemade Jar(Pack)",18,349.9,393,Incorrect,412.88,463.74,Incorrect,800,,Incorrect,0,66,0,66,"PO Required: 66",
"Moonstone Ventures LLP - Mumbai M10",2273810226337,1024021,"Moonstone Ventures LLP - Mumbai M10","Moonstone Ventures LLP - Mumbai M10",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,18,0,18,"PO Required: 18",
"Moonstone Ventures LLP - Mumbai M10",2273810226337,BM365AMB_2,"Moonstone Ventures LLP - Mumbai M10","Moonstone Ventures LLP - Mumbai M10",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,36,0,36,"PO Required: 36",
"Moonstone Ventures LLP - Mumbai M10",2273810226337,BMHM500,"Moonstone Ventures LLP - Mumbai M10","Moonstone Ventures LLP - Mumbai M10",27-03-2026,27-03-2026,70139900,Blinkit,10235010,"Pasabahce Glass Homemade Clear Jar(Box)",18,240.56,270,Incorrect,283.86,318.60,Incorrect,550,,Incorrect,0,36,0,36,"PO Required: 36",
"Moonstone Ventures LLP - Mumbai M10",2273810226337,BM365AMB_6,"Moonstone Ventures LLP - Mumbai M10","Moonstone Ventures LLP - Mumbai M10",27-03-2026,27-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,12,0,12,"Bhiwandi WH - PO Qty: 12, Available: 4, Unavailable: 8<br>PO Required: 8",
"Moonstone Ventures LLP - Mumbai M10",2273810226337,1024022,"Moonstone Ventures LLP - Mumbai M10","Moonstone Ventures LLP - Mumbai M10",27-03-2026,27-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,18,0,18,"PO Required: 18",
"Moonstone Ventures LLP - Dasna 2",2054010089309,BM365AMB_2,"Moonstone Ventures LLP - Dasna 2","Moonstone Ventures LLP - Dasna 2",27-03-2026,27-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,108,0,108,"PO Required: 108",
"Moonstone Ventures LLP - Dasna 2",2054010089309,1024021,"Moonstone Ventures LLP - Dasna 2","Moonstone Ventures LLP - Dasna 2",27-03-2026,27-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,28,0,28,"PO Required: 28",
"Moonstone Ventures LLP - Goa G2",41279310039107,BM365AMB_6,"Moonstone Ventures LLP - Goa G2","Moonstone Ventures LLP - Goa G2",24-03-2026,24-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,12,0,12,"Bhiwandi WH - PO Qty: 12, Available: 4, Unavailable: 8<br>PO Required: 8",
"Moonstone Ventures LLP - Goa G2",41279310039107,1024021,"Moonstone Ventures LLP - Goa G2","Moonstone Ventures LLP - Goa G2",24-03-2026,24-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,2,0,2,"PO Required: 2",
"Moonstone Ventures LLP - Goa G2",41279310039107,1024022,"Moonstone Ventures LLP - Goa G2","Moonstone Ventures LLP - Goa G2",24-03-2026,24-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,2,0,2,"PO Required: 2",
"Moonstone Ventures LLP - Goa G2",41279310039107,BM365AMB_2,"Moonstone Ventures LLP - Goa G2","Moonstone Ventures LLP - Goa G2",24-03-2026,24-03-2026,70139900,Blinkit,10166219,"Pasabahce Amber Red Wine Glass Set (365 ml)",18,326.33,326,Correct,385.07,384.68,Correct,649,,Incorrect,24,24,0,24,"PO Required: 24",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410128902,1024022,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",24-03-2026,24-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,24,0,24,"PO Required: 24",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410128902,BMHM1000,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",24-03-2026,24-03-2026,70139900,Blinkit,10235006,"Pasabahce Glass Homemade Jar(Pack)",18,349.9,393,Incorrect,412.88,463.74,Incorrect,800,,Incorrect,0,6,0,6,"PO Required: 6",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410128902,BM365AMB_6,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",24-03-2026,24-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,60,0,60,"Bhiwandi WH - PO Qty: 60, Available: 4, Unavailable: 56<br>PO Required: 56",
"MOONSTONE VENTURES LLP - Hyderabad H3",6769410128902,1024021,"MOONSTONE VENTURES LLP - Hyderabad H3","MOONSTONE VENTURES LLP - Hyderabad H3",24-03-2026,24-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,58,0,58,"PO Required: 58",
"Moonstone Ventures LLP - Lucknow L4",2054210095176,BM365AMB_6,"Moonstone Ventures LLP - Lucknow L4","Moonstone Ventures LLP - Lucknow L4",24-03-2026,24-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,72,0,72,"Bhiwandi WH - PO Qty: 72, Available: 4, Unavailable: 68<br>PO Required: 68",
"Moonstone Ventures LLP - Lucknow L4",2054210095176,1024021,"Moonstone Ventures LLP - Lucknow L4","Moonstone Ventures LLP - Lucknow L4",24-03-2026,24-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,46,0,46,"PO Required: 46",
"Moonstone Ventures LLP - Lucknow L4",2054210095176,1024022,"Moonstone Ventures LLP - Lucknow L4","Moonstone Ventures LLP - Lucknow L4",24-03-2026,24-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,54,0,54,"PO Required: 54",
"Moonstone Ventures LLP - Faridabad",49060210004989,BM365AMB_6,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",24-03-2026,24-03-2026,70139900,Blinkit,10187646,"Pasabahce Amber Stem Wine Glass Set",18,657.84,657,Incorrect,776.25,775.26,Incorrect,1386,,Incorrect,24,20,0,20,"Bhiwandi WH - PO Qty: 20, Available: 4, Unavailable: 16<br>PO Required: 16",
"Moonstone Ventures LLP - Faridabad",49060210004989,1024022,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",24-03-2026,24-03-2026,70139900,Blinkit,10160829,"Pasabahce Allegra Liquor Stem Flute Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,34,0,34,"PO Required: 34",
"Moonstone Ventures LLP - Faridabad",49060210004989,1024021,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",24-03-2026,24-03-2026,70139900,Blinkit,10160832,"Pasabahce Allegra Red Wine Glass Set",18,356.72,356,Incorrect,420.93,420.08,Incorrect,732,,Incorrect,24,12,0,12,"PO Required: 12",
"Moonstone Ventures LLP - Faridabad",49060210004989,BMHM1000,"Moonstone Ventures LLP - Faridabad","Moonstone Ventures LLP - Faridabad",24-03-2026,24-03-2026,70139900,Blinkit,10235006,"Pasabahce Glass Homemade Jar(Pack)",18,349.9,393,Incorrect,412.88,463.74,Incorrect,800,,Incorrect,0,12,0,12,"PO Required: 12",
